order_id,order_date,customer_id
1171,2024-02-01,1136
1172,2024-02-14,1346
1173,2024-02-21,1755
1174,2024-02-13,900
1175,2024-02-28,4896
1176,2024-02-11,2699
1177,2024-02-28,2366
1178,2024-02-24,470
1179,2024-02-14,2405
1180,2024-02-26,761
1181,2024-02-02,4487
1182,2024-02-17,1027
1183,2024-02-27,3136
1184,2024-02-02,2157
1185,2024-02-20,119
1186,2024-02-07,2630
1187,2024-02-05,1394
1188,2024-02-07,1245
1189,2024-02-21,984
1190,2024-02-27,2112
1191,2024-02-02,4818
1192,2024-02-28,2918
1193,2024-02-24,3753
1194,2024-02-18,122
1195,2024-02-25,2759
1196,2024-02-06,2075
1197,2024-02-01,1817
1198,2024-02-18,3673
1199,2024-02-24,2423
1200,2024-02-05,4308
1201,2024-02-04,2852
1202,2024-02-03,2805
1203,2024-02-28,1189
1204,2024-02-19,2218
1205,2024-02-26,2415
1206,2024-02-01,797
1207,2024-02-24,3282
1208,2024-02-17,4628
1209,2024-02-10,1766
1210,2024-02-13,4113
1211,2024-02-23,3562
1212,2024-02-20,3701
1213,2024-02-05,802
1214,2024-02-27,4566
1215,2024-02-26,2615
1216,2024-02-04,298
1217,2024-02-05,4120
1218,2024-02-20,1927
1219,2024-02-24,2931
1220,2024-02-01,2649
1221,2024-02-27,3265
1222,2024-02-03,2904
1223,2024-02-27,621
1224,2024-02-21,3678
1225,2024-02-13,3853
1226,2024-02-23,3820
1227,2024-02-01,3958
1228,2024-02-10,3028
1229,2024-02-26,2780
1230,2024-02-13,4490
1231,2024-02-17,1425
1232,2024-02-27,427
1233,2024-02-07,504
1234,2024-02-22,859
1235,2024-02-15,1651
1236,2024-02-13,3860
1237,2024-02-10,2849
1238,2024-02-02,105
1239,2024-02-16,3914
1240,2024-02-18,1360
1241,2024-02-06,1220
1242,2024-02-11,1424
1243,2024-02-26,3983
1244,2024-02-05,1071
1245,2024-02-18,2664
1246,2024-02-28,2917
1247,2024-02-12,2179
1248,2024-02-06,1329
1249,2024-02-08,1183
1250,2024-02-06,2736
1251,2024-02-13,2957
1252,2024-02-16,4303
1253,2024-02-09,1153
1254,2024-02-04,565
1255,2024-02-03,1501
1256,2024-02-03,3718
1257,2024-02-11,3458
1258,2024-02-20,1947
1259,2024-02-22,882
1260,2024-02-11,4348
1261,2024-02-19,3492
1262,2024-02-18,3622
1263,2024-02-26,2557
1264,2024-02-20,2895
1265,2024-02-02,2948
1266,2024-02-07,3435
1267,2024-02-22,1895
1268,2024-02-21,1507
1269,2024-02-08,3287
1270,2024-02-03,543
1271,2024-02-23,3080
1272,2024-02-10,1195
1273,2024-02-25,2588
1274,2024-02-11,1415
1275,2024-02-15,4150
1276,2024-02-17,4713
1277,2024-02-12,4495
1278,2024-02-06,1186
1279,2024-02-22,3258
1280,2024-02-26,104
1281,2024-02-04,3461
1282,2024-02-02,470
1283,2024-02-16,2262
1284,2024-02-24,1858
1285,2024-02-03,3399
1286,2024-02-04,4149
1287,2024-02-14,1374
1288,2024-02-15,3527
1289,2024-02-24,974
1290,2024-02-18,2907
1291,2024-02-10,4213
1292,2024-02-09,1495
1293,2024-02-16,3157
1294,2024-02-22,2261
1295,2024-02-15,2901
1296,2024-02-14,3111
1297,2024-02-28,3646
1298,2024-02-25,2629
1299,2024-02-27,4279
1300,2024-02-03,3420
1301,2024-02-10,2197
1302,2024-02-24,2081
1303,2024-02-06,4370
1304,2024-02-18,3594
1305,2024-02-20,2940
1306,2024-02-23,4740
1307,2024-02-03,4921
1308,2024-02-03,4854
1309,2024-02-23,2744
1310,2024-02-16,437
1311,2024-02-21,1485
1312,2024-02-22,313
1313,2024-02-24,2213
1314,2024-02-13,4435
1315,2024-02-22,1290
1316,2024-02-25,2085
1317,2024-02-07,2443
1318,2024-02-24,1903
1319,2024-02-26,232
1320,2024-02-04,4097
1321,2024-02-11,1476
1322,2024-02-20,1937
1323,2024-02-26,2671
1324,2024-02-19,1655
1325,2024-02-06,3465
1326,2024-02-20,3146
1327,2024-02-02,3298
1328,2024-02-10,1328
1329,2024-02-05,4631
1330,2024-02-24,1237
1331,2024-02-10,4024
1332,2024-02-04,329
1333,2024-02-27,3651
1334,2024-02-13,998
1335,2024-02-19,4777
1336,2024-02-05,4997
1337,2024-02-03,1529
1338,2024-02-25,1476
1339,2024-02-28,1978
1340,2024-02-16,618
1341,2024-02-01,3754
1342,2024-02-10,761
1343,2024-02-02,3982
1344,2024-02-01,4180
1345,2024-02-25,4838
1346,2024-02-09,4872
1347,2024-02-26,450
1348,2024-02-21,215
1349,2024-02-12,1280
1350,2024-02-24,1538
1351,2024-02-03,3633
1352,2024-02-26,3475
1353,2024-02-26,2614
1354,2024-02-07,3802
1355,2024-02-17,4689
1356,2024-02-17,1904
1357,2024-02-16,940
1358,2024-02-10,4147
1359,2024-02-18,3094
1360,2024-02-02,236
1361,2024-02-18,1608
1362,2024-02-21,2820
1363,2024-02-21,2193
1364,2024-02-06,4522
1365,2024-02-08,4108
1366,2024-02-13,4507
1367,2024-02-27,3685
1368,2024-02-20,2525
1369,2024-02-20,4522
1370,2024-02-16,1386
1371,2024-02-16,1585
1372,2024-02-13,4157
1373,2024-02-20,2494
1374,2024-02-12,2593
1375,2024-02-22,2547
1376,2024-02-28,2638
1377,2024-02-19,2975
1378,2024-02-25,928
1379,2024-02-04,1533
1380,2024-02-16,2126
1381,2024-02-03,1094
1382,2024-02-18,3384
1383,2024-02-24,193
1384,2024-02-25,1100
1385,2024-02-12,3490
1386,2024-02-01,4558
1387,2024-02-25,533
1388,2024-02-04,1303
1389,2024-02-24,2395
1390,2024-02-09,3047
1391,2024-02-17,2073
1392,2024-02-20,4174
1393,2024-02-20,4846
1394,2024-02-01,549
1395,2024-02-02,1284
1396,2024-02-17,4740
1397,2024-02-13,1560
1398,2024-02-28,1202
1399,2024-02-28,186
1400,2024-02-15,1240
1401,2024-02-17,1296
1402,2024-02-25,3287
1403,2024-02-24,3299
1404,2024-02-07,4552
1405,2024-02-08,908
1406,2024-02-06,632
1407,2024-02-25,4619
1408,2024-02-15,1803
1409,2024-02-04,3759
1410,2024-02-02,1197
1411,2024-02-05,2548
1412,2024-02-22,3176
1413,2024-02-14,3015
1414,2024-02-19,1557
1415,2024-02-07,1151
1416,2024-02-07,3989
1417,2024-02-26,3504
1418,2024-02-28,4698
1419,2024-02-02,4179
1420,2024-02-21,4792
1421,2024-02-27,4551
1422,2024-02-09,2796
1423,2024-02-12,3749
1424,2024-02-05,867
1425,2024-02-17,3949
1426,2024-02-11,4544
1427,2024-02-13,4753
1428,2024-02-23,388
1429,2024-02-12,858
1430,2024-02-10,3745
1431,2024-02-20,991
1432,2024-02-05,4762
1433,2024-02-21,1115
1434,2024-02-02,4023
1435,2024-02-25,4247
1436,2024-02-11,1415
1437,2024-02-03,3779
1438,2024-02-21,4729
1439,2024-02-08,3549
1440,2024-02-01,4844
1441,2024-02-18,461
1442,2024-02-25,147
1443,2024-02-13,2895
1444,2024-02-07,4206
1445,2024-02-09,3326
1446,2024-02-14,4874
1447,2024-02-08,4062
1448,2024-02-05,2327
1449,2024-02-26,3929
1450,2024-02-27,3780
1451,2024-02-13,1661
1452,2024-02-26,437
1453,2024-02-24,4692
1454,2024-02-09,4524
1455,2024-02-16,4665
1456,2024-02-12,257
1457,2024-02-25,4255
1458,2024-02-07,2951
1459,2024-02-22,3657
1460,2024-02-21,2130
1461,2024-02-16,3685
1462,2024-02-04,3898
1463,2024-02-04,2683
1464,2024-02-12,3407
1465,2024-02-11,2112
1466,2024-02-13,3458
1467,2024-02-17,2900
1468,2024-02-17,4965
1469,2024-02-08,4759
1470,2024-02-18,2373
1471,2024-02-16,4679
1472,2024-02-21,795
1473,2024-02-15,4850
1474,2024-02-04,2538
1475,2024-02-03,4704
1476,2024-02-27,1303
1477,2024-02-12,2042
1478,2024-02-28,933
1479,2024-02-07,2229
1480,2024-02-20,4550
1481,2024-02-19,596
1482,2024-02-24,477
1483,2024-02-22,2701
1484,2024-02-25,1537
1485,2024-02-23,2283
1486,2024-02-06,4457
1487,2024-02-16,4159
1488,2024-02-22,3284
1489,2024-02-27,3459
1490,2024-02-21,1145
1491,2024-02-01,3725
1492,2024-02-02,2166
1493,2024-02-20,1330
1494,2024-02-23,260
1495,2024-02-11,325
1496,2024-02-26,4285
1497,2024-02-23,2129
1498,2024-02-02,529
1499,2024-02-06,767
1500,2024-02-24,3120
1501,2024-02-06,64
1502,2024-02-26,3780
1503,2024-02-25,557
1504,2024-02-27,2509
1505,2024-02-22,2260
1506,2024-02-22,209
1507,2024-02-25,3172
1508,2024-02-12,335
1509,2024-02-06,500
1510,2024-02-08,2354
1511,2024-02-22,4084
1512,2024-02-16,353
1513,2024-02-23,1189
1514,2024-02-27,779
1515,2024-02-08,3829
1516,2024-02-23,3288
1517,2024-02-11,1516
1518,2024-02-20,3522
1519,2024-02-07,725
1520,2024-02-02,1242
1521,2024-02-17,2812
1522,2024-02-09,2599
1523,2024-02-01,4551
1524,2024-02-21,3618
1525,2024-02-16,1490
1526,2024-02-22,2283
1527,2024-02-08,281
1528,2024-02-06,3918
1529,2024-02-23,2116
1530,2024-02-23,2773
1531,2024-02-18,2874
1532,2024-02-14,1159
1533,2024-02-18,49
1534,2024-02-22,120
1535,2024-02-05,1794
1536,2024-02-18,4861
1537,2024-02-09,4430
1538,2024-02-10,3901
1539,2024-02-08,2299
1540,2024-02-07,4419
1541,2024-02-12,418
1542,2024-02-28,2749
1543,2024-02-08,750
1544,2024-02-14,3802
1545,2024-02-28,2248
1546,2024-02-19,3814
1547,2024-02-12,2888
1548,2024-02-08,1208
1549,2024-02-01,2739
1550,2024-02-21,2670
1551,2024-02-12,2632
1552,2024-02-02,3540
1553,2024-02-13,2845
1554,2024-02-01,2902
1555,2024-02-14,2176
1556,2024-02-02,105
1557,2024-02-10,2161
1558,2024-02-26,2753
1559,2024-02-08,2151
1560,2024-02-03,2911
1561,2024-02-15,379
1562,2024-02-26,401
1563,2024-02-03,1572
1564,2024-02-07,2534
1565,2024-02-09,4530
1566,2024-02-24,836
1567,2024-02-05,365
1568,2024-02-05,4911
1569,2024-02-02,810
1570,2024-02-07,561
1571,2024-02-01,2767
1572,2024-02-27,338
1573,2024-02-06,1235
1574,2024-02-21,260
1575,2024-02-16,2099
1576,2024-02-13,2623
1577,2024-02-22,3128
1578,2024-02-12,1814
1579,2024-02-10,4372
1580,2024-02-28,3621
1581,2024-02-17,2140
1582,2024-02-07,863
1583,2024-02-08,1770
1584,2024-02-07,3360
1585,2024-02-21,4739
1586,2024-02-23,1158
1587,2024-02-18,343
1588,2024-02-05,4709
1589,2024-02-28,1896
1590,2024-02-05,624
1591,2024-02-10,3494
1592,2024-02-28,3611
1593,2024-02-23,3926
1594,2024-02-03,3876
1595,2024-02-24,1061
1596,2024-02-25,325
1597,2024-02-09,1345
1598,2024-02-28,3654
1599,2024-02-23,4915
1600,2024-02-11,2817
1601,2024-03-04,1811
1602,2024-03-23,1530
1603,2024-03-19,4271
1604,2024-03-23,583
1605,2024-03-24,1416
1606,2024-03-22,3186
1607,2024-03-15,2274
1608,2024-03-21,596
1609,2024-03-02,585
1610,2024-03-18,3372
1611,2024-03-03,4421
1612,2024-03-24,4227
1613,2024-03-11,386
1614,2024-03-13,1945
1615,2024-03-10,3336
1616,2024-03-24,1143
1617,2024-03-25,4645
1618,2024-03-27,2071
1619,2024-03-13,3571
1620,2024-03-23,3580
1621,2024-03-29,4319
1622,2024-03-25,2732
1623,2024-03-05,2459
1624,2024-03-13,3129
1625,2024-03-16,1502
1626,2024-03-09,4327
1627,2024-03-28,305
1628,2024-03-28,2817
1629,2024-03-02,171
1630,2024-03-21,4406
1631,2024-03-24,4653
1632,2024-03-30,4536
1633,2024-03-03,3156
1634,2024-03-29,1171
1635,2024-03-13,2459
1636,2024-03-06,1361
1637,2024-03-13,4095
1638,2024-03-18,3889
1639,2024-03-19,1377
1640,2024-03-11,1719
1641,2024-03-08,2775
1642,2024-03-29,1527
1643,2024-03-13,823
1644,2024-03-25,419
1645,2024-03-20,4027
1646,2024-03-05,2938
1647,2024-03-07,2582
1648,2024-03-11,770
1649,2024-03-08,2786
1650,2024-03-21,3686
1651,2024-03-01,1369
1652,2024-03-10,4787
1653,2024-03-28,2656
1654,2024-03-20,3054
1655,2024-03-20,4121
1656,2024-03-07,3787
1657,2024-03-03,4842
1658,2024-03-02,23
1659,2024-03-08,162
1660,2024-03-08,4866
1661,2024-03-25,1962
1662,2024-03-12,4095
1663,2024-03-12,3985
1664,2024-03-05,3801
1665,2024-03-24,1389
1666,2024-03-09,4384
1667,2024-03-01,3324
1668,2024-03-21,1700
1669,2024-03-25,4385
1670,2024-03-02,1495
1671,2024-03-12,1654
1672,2024-03-23,491
1673,2024-03-15,1312
1674,2024-03-01,3172
1675,2024-03-07,593
1676,2024-03-22,3428
1677,2024-03-14,1897
1678,2024-03-09,1029
1679,2024-03-20,2716
1680,2024-03-16,3598
1681,2024-03-11,415
1682,2024-03-24,1705
1683,2024-03-10,3161
1684,2024-03-03,2270
1685,2024-03-01,1633
1686,2024-03-11,2022
1687,2024-03-23,2993
1688,2024-03-11,147
1689,2024-03-02,2374
1690,2024-03-25,172
1691,2024-03-14,3782
1692,2024-03-12,4222
1693,2024-03-05,1916
1694,2024-03-27,3961
1695,2024-03-06,2139
1696,2024-03-06,4321
1697,2024-03-16,2639
1698,2024-03-26,4894
1699,2024-03-08,4585
1700,2024-03-13,1585
1701,2024-03-06,3561
1702,2024-03-20,4173
1703,2024-03-07,1374
1704,2024-03-05,594
1705,2024-03-02,1659
1706,2024-03-03,2802
1707,2024-03-25,1946
1708,2024-03-03,3130
1709,2024-03-09,935
1710,2024-03-17,4252
1711,2024-03-11,1463
1712,2024-03-23,1246
1713,2024-03-17,4089
1714,2024-03-24,3378
1715,2024-03-15,2473
1716,2024-03-13,2879
1717,2024-03-27,332
1718,2024-03-01,416
1719,2024-03-24,216
1720,2024-03-03,1905
1721,2024-03-09,1397
1722,2024-03-14,2948
1723,2024-03-26,1345
1724,2024-03-28,1664
1725,2024-03-02,2488
1726,2024-03-23,3834
1727,2024-03-17,591
1728,2024-03-15,4035
1729,2024-03-15,1735
1730,2024-03-27,520
1731,2024-03-02,3132
1732,2024-03-09,2392
1733,2024-03-26,1926
1734,2024-03-10,4358
1735,2024-03-19,1075
1736,2024-03-24,2323
1737,2024-03-02,1912
1738,2024-03-09,3603
1739,2024-03-08,4326
1740,2024-03-05,1038
1741,2024-03-09,1446
1742,2024-03-08,1964
1743,2024-03-26,4259
1744,2024-03-04,1477
1745,2024-03-14,408
1746,2024-03-16,4129
1747,2024-03-16,3789
1748,2024-03-21,856
1749,2024-03-24,274
1750,2024-03-19,829
1751,2024-03-03,1155
1752,2024-03-26,3092
1753,2024-03-30,4204
1754,2024-03-16,2348
1755,2024-03-04,3119
1756,2024-03-19,3487
1757,2024-03-23,2809
1758,2024-03-27,2311
1759,2024-03-01,66
1760,2024-03-02,1856
1761,2024-03-19,271
1762,2024-03-28,3363
1763,2024-03-14,2733
1764,2024-03-16,2916
1765,2024-03-09,4434
1766,2024-03-27,13
1767,2024-03-15,2607
1768,2024-03-16,2437
1769,2024-03-26,1667
1770,2024-03-24,2329
1771,2024-03-08,4030
1772,2024-03-30,3867
1773,2024-03-21,4080
1774,2024-03-24,2403
1775,2024-03-09,4365
1776,2024-03-24,2091
1777,2024-03-12,3861
1778,2024-03-26,3182
1779,2024-03-11,2549
1780,2024-03-10,1039
1781,2024-03-26,2213
1782,2024-03-09,3322
1783,2024-03-19,2237
1784,2024-03-15,306
1785,2024-03-20,1244
1786,2024-03-20,3929
1787,2024-03-15,2774
1788,2024-03-25,651
1789,2024-03-03,4319
1790,2024-03-28,387
1791,2024-03-28,2695
1792,2024-03-14,74
1793,2024-03-04,2633
1794,2024-03-13,3704
1795,2024-03-09,2899
1796,2024-03-26,246
1797,2024-03-27,3833
1798,2024-03-14,478
1799,2024-03-20,3257
1800,2024-03-28,47
1801,2024-03-04,4692
1802,2024-03-25,4474
1803,2024-03-10,4055
1804,2024-03-21,2928
1805,2024-03-10,429
1806,2024-03-02,3384
1807,2024-03-11,1759
1808,2024-03-06,2236
1809,2024-03-17,2103
1810,2024-03-05,1152
1811,2024-03-16,3809
1812,2024-03-27,4068
1813,2024-03-24,181
1814,2024-03-21,3362
1815,2024-03-02,2495
1816,2024-03-21,4168
1817,2024-03-12,2680
1818,2024-03-11,4395
1819,2024-03-03,4239
1820,2024-03-05,3398
1821,2024-03-17,4939
1822,2024-03-26,2827
1823,2024-03-10,2344
1824,2024-03-22,4170
1825,2024-03-02,2957
1826,2024-03-28,3726
1827,2024-03-06,828
1828,2024-03-01,4758
1829,2024-03-05,647
1830,2024-03-10,3125
1831,2024-03-24,3400
1832,2024-03-20,2676
1833,2024-03-23,52
1834,2024-03-13,1223
1835,2024-03-28,139
1836,2024-03-02,162
1837,2024-03-30,2048
1838,2024-03-28,4115
1839,2024-03-19,1751
1840,2024-03-11,4328
1841,2024-03-04,1261
1842,2024-03-23,681
1843,2024-03-15,3220
1844,2024-03-16,1787
1845,2024-03-21,341
1846,2024-03-20,4737
1847,2024-03-22,1660
1848,2024-03-22,1487
1849,2024-03-09,2937
1850,2024-03-01,1721
1851,2024-03-03,2220
1852,2024-03-24,4793
1853,2024-03-01,3157
1854,2024-03-17,1934
1855,2024-03-25,4035
1856,2024-03-02,892
1857,2024-03-13,235
1858,2024-03-20,3795
1859,2024-03-06,897
1860,2024-03-12,2657
1861,2024-03-28,1204
1862,2024-03-14,1243
1863,2024-03-20,3357
1864,2024-03-02,500
1865,2024-03-10,4861
1866,2024-03-25,144
1867,2024-03-21,4859
1868,2024-03-19,1040
1869,2024-03-26,3178
1870,2024-03-29,2414
1871,2024-03-11,3733
1872,2024-03-08,3691
1873,2024-03-12,1166
1874,2024-03-10,3023
1875,2024-03-10,3714
1876,2024-03-04,169
1877,2024-03-14,2374
1878,2024-03-09,1747
1879,2024-03-17,3319
1880,2024-03-03,3296
1881,2024-03-18,2659
1882,2024-03-25,4527
1883,2024-03-24,837
1884,2024-03-02,3306
1885,2024-03-21,445
1886,2024-03-22,2586
1887,2024-03-27,4408
1888,2024-03-05,4478
1889,2024-03-29,1011
1890,2024-03-24,1148
1891,2024-03-10,2891
1892,2024-03-12,454
1893,2024-03-15,2
1894,2024-03-20,1466
1895,2024-03-06,1847
1896,2024-03-03,4513
1897,2024-03-19,3652
1898,2024-03-29,1888
1899,2024-03-16,4113
1900,2024-03-11,1483
1901,2024-03-12,591
1902,2024-03-17,547
1903,2024-03-29,4993
1904,2024-03-18,2267
1905,2024-03-10,2448
1906,2024-03-25,4501
1907,2024-03-17,668
1908,2024-03-22,3085
1909,2024-03-12,2836
1910,2024-03-16,2164
1911,2024-03-01,1741
1912,2024-03-01,1309
1913,2024-03-26,3056
1914,2024-03-26,2637
1915,2024-03-21,1553
1916,2024-03-07,1311
1917,2024-03-04,130
1918,2024-03-28,1195
1919,2024-03-19,1500
1920,2024-03-26,3724
1921,2024-03-17,1421
1922,2024-03-21,2347
1923,2024-03-03,1126
1924,2024-03-08,1800
1925,2024-03-21,2959
1926,2024-03-09,4132
1927,2024-03-10,3890
1928,2024-03-07,3822
1929,2024-03-10,1804
1930,2024-03-04,1623
1931,2024-03-18,3852
1932,2024-03-28,3626
1933,2024-03-25,2832
1934,2024-03-25,3993
1935,2024-03-16,3294
1936,2024-03-20,4482
1937,2024-03-27,1144
1938,2024-03-02,2700
1939,2024-03-08,3579
1940,2024-03-25,1182
1941,2024-03-25,3791
1942,2024-03-11,4502
1943,2024-03-08,3320
1944,2024-03-05,3962
1945,2024-03-06,2768
1946,2024-03-04,3803
1947,2024-03-16,615
1948,2024-03-05,3478
1949,2024-03-19,3734
1950,2024-03-03,4660
1951,2024-03-08,4418
1952,2024-03-09,4165
1953,2024-03-12,332
1954,2024-03-26,1191
1955,2024-03-02,1180
1956,2024-03-28,3609
1957,2024-03-19,1182
1958,2024-03-27,1047
1959,2024-03-29,4482
1960,2024-03-30,4562
1961,2024-03-20,1907
1962,2024-03-15,1346
1963,2024-03-03,3477
1964,2024-03-04,1933
1965,2024-03-10,626
1966,2024-03-28,2113
1967,2024-03-08,4205
1968,2024-03-09,4873
1969,2024-03-04,3040
1970,2024-03-19,4734
1971,2024-03-04,2794
1972,2024-03-01,2317
1973,2024-03-24,3696
1974,2024-03-18,687
1975,2024-03-17,4063
1976,2024-03-04,1424
1977,2024-03-25,1117
1978,2024-03-29,2748
1979,2024-03-25,2195
1980,2024-03-24,4325
1981,2024-03-01,3725
1982,2024-03-13,4199
1983,2024-03-14,1596
1984,2024-03-10,1849
1985,2024-03-30,2124
1986,2024-03-10,807
1987,2024-03-14,2745
1988,2024-03-20,3791
1989,2024-03-18,692
1990,2024-03-27,3285
1991,2024-03-13,2707
1992,2024-03-03,2819
1993,2024-03-23,2341
1994,2024-03-14,3445
1995,2024-03-17,2210
1996,2024-03-22,2927
1997,2024-03-19,4937
1998,2024-03-27,4616
1999,2024-03-19,459
2000,2024-03-21,4038
2001,2024-03-19,4015
2002,2024-03-30,4575
2003,2024-03-12,1789
2004,2024-03-01,1074
2005,2024-03-08,4966
2006,2024-03-24,312
2007,2024-03-07,3207
2008,2024-03-29,1954
2009,2024-03-07,4300
2010,2024-03-07,1452
2011,2024-03-05,2781
2012,2024-03-21,3114
2013,2024-03-27,956
2014,2024-03-25,4502
2015,2024-03-13,1624
2016,2024-03-11,4248
2017,2024-03-28,3534
2018,2024-03-08,1498
2019,2024-03-01,3530
2020,2024-03-04,4863
2021,2024-03-04,1373
2022,2024-03-21,1899
2023,2024-03-17,3683
2024,2024-03-18,3481
2025,2024-03-09,2364
2026,2024-03-06,2320
2027,2024-03-22,4929
2028,2024-03-12,1606
2029,2024-03-13,969
2030,2024-03-25,310
2031,2024-03-11,1437
2032,2024-03-17,3473
2033,2024-03-05,1549
2034,2024-03-15,2805
2035,2024-03-06,3036
2036,2024-03-05,3607
2037,2024-03-08,634
2038,2024-03-16,1844
2039,2024-03-24,429
2040,2024-03-22,4966
2041,2024-03-09,2439
2042,2024-03-30,4617
2043,2024-03-25,1765
2044,2024-03-23,3289
2045,2024-03-25,1157
2046,2024-03-03,2411
2047,2024-03-04,1653
2048,2024-03-11,1548
2049,2024-03-07,1638
2050,2024-03-07,3336
2051,2024-03-29,2948
2052,2024-03-23,2156
2053,2024-03-27,3190
2054,2024-03-09,481
2055,2024-03-27,4375
2056,2024-03-29,1367
2057,2024-03-18,3043
2058,2024-03-28,4266
2059,2024-03-19,2128
2060,2024-03-06,1573
2061,2024-03-08,898
2062,2024-03-23,173
2063,2024-03-16,2392
2064,2024-03-26,3382
2065,2024-03-07,3223
2066,2024-03-21,2516
2067,2024-03-04,4388
2068,2024-03-17,1395
2069,2024-03-05,3288
2070,2024-03-13,1985
2071,2024-03-10,2202
2072,2024-03-15,3184
2073,2024-03-22,4247
2074,2024-03-13,393
2075,2024-03-14,2162
2076,2024-03-19,3590
2077,2024-03-26,3905
2078,2024-03-19,283
2079,2024-03-16,3784
2080,2024-03-14,2546
2081,2024-03-13,3168
2082,2024-03-15,3698
2083,2024-03-22,3769
2084,2024-03-22,2134
2085,2024-03-27,82
2086,2024-03-04,3830
2087,2024-03-17,3209
2088,2024-03-29,4443
2089,2024-03-12,3429
2090,2024-03-01,4433
2091,2024-03-02,730
2092,2024-03-08,4056
2093,2024-03-24,4630
2094,2024-03-11,1367
2095,2024-03-13,736
2096,2024-03-25,891
2097,2024-03-03,2125
2098,2024-03-13,2470
2099,2024-03-24,1515
2100,2024-03-22,2684
2101,2024-03-09,3114
2102,2024-03-05,310
2103,2024-03-15,3558
2104,2024-03-08,3930
2105,2024-03-07,3061
2106,2024-03-14,2404
2107,2024-03-13,983
2108,2024-03-06,509
2109,2024-03-15,1174
2110,2024-03-23,3271
2111,2024-03-18,4179
2112,2024-03-14,2092
2113,2024-03-03,2170
2114,2024-03-23,3671
2115,2024-03-17,2609
2116,2024-03-23,3956
2117,2024-03-16,1021
2118,2024-03-14,3426
2119,2024-03-16,1772
2120,2024-03-07,4281
2121,2024-03-03,31
2122,2024-03-23,4441
2123,2024-03-12,575
2124,2024-03-02,3834
2125,2024-03-27,404
2126,2024-03-04,3853
2127,2024-03-01,1555
2128,2024-03-03,2837
2129,2024-03-14,2516
2130,2024-03-11,727
2131,2024-03-28,3716
2132,2024-03-16,2516
2133,2024-03-16,4752
2134,2024-03-18,1922
2135,2024-03-02,2498
2136,2024-03-15,3865
2137,2024-03-20,2887
2138,2024-03-09,1300
2139,2024-03-04,4272
2140,2024-03-01,2291
2141,2024-03-02,10
2142,2024-03-15,695
2143,2024-03-08,3880
2144,2024-03-23,437
2145,2024-03-04,2085
2146,2024-03-10,3450
2147,2024-03-16,3823
2148,2024-03-06,4654
2149,2024-03-08,3548
2150,2024-03-07,1637
2151,2024-03-21,1239
2152,2024-03-24,3067
2153,2024-03-01,4398
2154,2024-03-24,4120
2155,2024-03-04,1043
2156,2024-03-25,4514
2157,2024-03-26,4443
2158,2024-03-12,251
2159,2024-03-11,249
2160,2024-03-02,1983
2161,2024-03-22,1860
2162,2024-03-20,2449
2163,2024-03-21,2741
2164,2024-03-17,2992
2165,2024-03-17,730
2166,2024-03-26,1362
2167,2024-03-13,3140
2168,2024-03-13,2560
2169,2024-03-16,1905
2170,2024-03-21,4210
2171,2024-03-01,4473
2172,2024-03-18,108
2173,2024-03-03,2349
2174,2024-03-08,2676
2175,2024-03-09,3711
2176,2024-03-09,2101
2177,2024-03-13,207
2178,2024-03-07,550
2179,2024-03-01,581
2180,2024-03-30,205
2181,2024-03-27,619
2182,2024-03-17,3096
2183,2024-03-28,1762
2184,2024-03-03,579
2185,2024-03-23,2480
2186,2024-03-20,2002
2187,2024-03-11,2527
2188,2024-03-04,4019
2189,2024-03-14,1156
2190,2024-03-15,4002
2191,2024-03-26,2426
2192,2024-03-16,4373
2193,2024-03-11,329
2194,2024-03-29,3113
2195,2024-03-21,4504
2196,2024-03-09,2202
2197,2024-03-13,2864
2198,2024-03-21,2077
2199,2024-03-10,4005
2200,2024-03-27,4872
2201,2024-03-14,4086
2202,2024-03-30,4116
2203,2024-03-04,3637
2204,2024-03-18,2838
2205,2024-03-11,2642
2206,2024-03-13,4616
2207,2024-03-11,2271
2208,2024-03-17,4968
2209,2024-03-03,3751
2210,2024-03-20,915
2211,2024-03-03,2726
2212,2024-03-26,617
2213,2024-03-23,2897
2214,2024-03-10,1429
2215,2024-03-02,4056
2216,2024-03-04,2880
2217,2024-03-03,4002
2218,2024-03-04,1640
2219,2024-03-24,2168
2220,2024-03-22,3532
2221,2024-03-30,4863
2222,2024-03-03,398
2223,2024-03-18,3142
2224,2024-03-29,3694
2225,2024-03-15,523
2226,2024-03-10,2726
2227,2024-03-17,2625
2228,2024-03-27,880
2229,2024-03-26,2435
2230,2024-03-10,2926
2231,2024-03-17,2373
2232,2024-03-10,1741
2233,2024-03-02,3503
2234,2024-03-04,4607
2235,2024-03-10,3326
2236,2024-03-14,1294
2237,2024-03-13,771
2238,2024-03-18,4319
2239,2024-03-29,284
2240,2024-03-20,3755
2241,2024-03-21,844
2242,2024-03-10,481
2243,2024-03-09,419
2244,2024-03-09,921
2245,2024-03-07,2534
2246,2024-03-19,2939
2247,2024-03-22,1380
2248,2024-03-04,2013
2249,2024-03-02,3851
2250,2024-03-06,218
2251,2024-03-27,3144
2252,2024-03-09,290
2253,2024-03-07,3653
2254,2024-03-24,3127
2255,2024-03-25,3722
2256,2024-03-16,2048
2257,2024-03-27,2287
2258,2024-03-11,2433
2259,2024-03-27,2631
2260,2024-03-21,4113
2261,2024-03-21,2617
